sample_year,sample_month_number,sample_month,state_code,sampling_county,varroa_per_100_bees,million_spores_per_bee,abpv,abpv_percentile,amsv1,amsv1_percentile,cbpv,cbpv_percentile,dwv,dwv_percentile,dwv-b,dwv-b_percentile,iapv,iapv_percentile,kbv,kbv_percentile,lsv2,lsv2_percentile,sbpv,sbpv_percentile,mkv,mkv_percentile,pesticides
2018,8,August,LA,Ayoyelles,1.85,0.0,-,,,,-,,+,70,+,50,+,30,-,,-,,,,-,,"Wax, 2,4-DMPF (3550.0), Acetochlor (Trace), Atrazine (8.0), Azoxystrobin (15.0), Carbendazim (72.0), Chlorothalonil (Trace), Chlorthal-dimethyl (Trace), Coumaphos (351.0), Coumaphos oxon (73.0), Cyprodinil (18.0), Difenoconazole (4.0), Diflubenzuron (31.0), Fluopyram (2.0), Iprodione (283.0), Metolachlor (Trace), Penthiopyrad (54.0), Piperonyl Butoxide (7.0), Propanil (64.0), Pyraclostrobin (6.0), Quinoxyfen (15.0), Tebuconazole (28.0), Thymol (45.0), Trifloxystrobin (13.0)"
2018,8,August,WV,Barbour,0.55,0.0,-,,,,-,,+,<30,-,,-,,-,,-,,,,-,,
2018,8,August,KY,Barron,2.03,0.0,-,,,,-,,+,30,+,<30,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (62.0), Acetochlor (Trace), Atrazine (Trace), Azoxystrobin (8.0), Boscalid (15.0), DEET (26.0), Fenpyroximate (Trace), Metolachlor (Trace), Piperonyl Butoxide (Trace), Propargite (Trace), Thymol (366.0)"
2018,8,August,WI,Barron,1.62,0.2,-,,,,-,,+,40,+,40,+,<30,-,,-,,,,-,,
2018,8,August,TX,Bee,0.0,0.0,-,,,,-,,+,<30,+,<30,-,,-,,-,,,,-,,"Wax, Chlorantraniliprole (Trace), Chlorthal-dimethyl (Trace), Coumaphos (13.0), Coumaphos oxon (1.0), Cyprodinil (Trace), Difenoconazole (4.0), Diphenylamine (Trace), Ethofenprox (Trace), Fenpyroximate (31.0), Fluopyram (3.0), Fluvalinate (50.0), Iprodione (Trace), Metolachlor (Trace), Novaluron (Trace), Penthiopyrad (Trace), Piperonyl Butoxide (Trace), Pyraclostrobin (13.0), Tebuconazole (Trace), Thymol (3610.0), Trifloxystrobin (5.0), Trifluralin (Trace)"
2018,8,August,CO,Bent,1.8,0.0,-,,,,+,30,-,,+,<30,-,,-,,+,80,,,-,,
2018,8,August,OR,Benton,1.02,0.05,+,30,,,-,,+,<30,+,70,-,,-,,-,,,,-,,
2018,8,August,OR,Benton,0.33,0.0,+,<30,,,-,,-,,+,40,+,80,-,,+,90,,,-,,"Wax, 2,4-DMPF (830.0), Azoxystrobin (33.0), Boscalid (8.0), Chlorothalonil (Trace), Coumaphos (133.0), Coumaphos oxon (2.0), Cyprodinil (41.0), Fenbuconazole (5.0), Fludioxonil (17.0), Fluopyram (3.0), Fluvalinate (182.0), Fluxapyroxad (5.0), Iprodione (160.0), Methoxyfenozide (10.0), Penthiopyrad (3.0), Piperonyl Butoxide (Trace), Propiconazole (Trace), Pyraclostrobin (19.0), Pyrimethanil (9.0), Thymol (55.0), Trifloxystrobin (2.0)"
2018,8,August,OR,Benton,3.17,0.05,-,,,,-,,+,<30,+,60,-,,-,,-,,,,-,,
2018,8,August,AR,Benton,5.17,0.0,-,,,,+,80,+,90,+,60,-,,-,,-,,,,-,,
2018,8,August,OR,Benton,16.27,0.0,-,,,,-,,+,<30,+,90,+,30,-,,-,,,,-,,"Wax, 2,4-DMPF (104.0), Azoxystrobin (9.0), Boscalid (9.0), Chlorothalonil (63.0), Chlorpyrifos (Trace), Coumaphos (11.0), Coumaphos oxon (1.0), Cyprodinil (10.0), Diuron (6.0), Fenpyroximate (3.0), Fludioxonil (20.0), Flumeturon (3.0), Fluopyram (70.0), Fluvalinate (Trace), Fluxapyroxad (Trace), Iprodione (67.0), Pendimethalin (234.0), Piperonyl Butoxide (Trace), Pyraclostrobin (10.0), Pyrimethanil (30.0), Thymol (211.0), Trifloxystrobin (24.0), Trifluralin (Trace)"
2018,8,August,OR,Benton,6.06,0.05,-,,,,-,,+,30,+,60,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (595.0), Ametoctradin (Trace), Atrazine (Trace), Azoxystrobin (13.0), Boscalid (13.0), Carbendazim (27.0), Chlorothalonil (Trace), Chlorpyrifos (Trace), Coumaphos (15.0), Coumaphos oxon (1.0), Cyprodinil (40.0), Diflubenzuron (6.0), Diuron (Trace), Fenbuconazole (4.0), Fludioxonil (29.0), Fluopyram (3.0), Fluvalinate (Trace), Fluxapyroxad (Trace), Iprodione (193.0), Methoxyfenozide (3.0), Penthiopyrad (Trace), Piperonyl Butoxide (Trace), Propiconazole (13.0), Pyraclostrobin (45.0), Thymol (23000.0), Trifloxystrobin (8.0)"
2018,8,August,PA,Berks,1.21,0.0,-,,,,+,70,+,<30,+,<30,-,,-,,-,,,,-,,
2018,8,August,MA,Berkshire,3.22,0.0,-,,,,-,,+,50,+,<30,+,50,-,,+,70,,,-,,
2018,8,August,MI,Berrien,4.16,0.0,-,,,,-,,+,70,+,50,+,30,-,,-,,,,-,,
2018,8,August,MT,Big Horn,3.31,0.0,-,,,,+,90,+,<30,+,30,-,,-,,-,,,,-,,
2018,8,August,AL,Blount,7.9,0.4,-,,,,-,,+,90,+,80,-,,-,,-,,,,-,,
2018,8,August,CO,Boulder,8.92,0.0,-,,,,-,,-,,+,<30,-,,-,,-,,,,-,,
2018,8,August,UT,Box Elder,5.82,0.0,-,,,,+,<30,+,50,+,40,-,,-,,+,60,,,-,,
2018,8,August,FL,Brevard,1.34,0.4,-,,,,-,,+,70,+,<30,+,60,-,,-,,,,-,,"Wax, 2,4-DMPF (206.0), Alachlor (186.0), Carbendazim (Trace), Fluvalinate (210.0), Indoxacarb (24.0), Prometon (5.0), Thymol (685.0)"
2018,8,August,GA,Brook's,0.93,0.0,-,,,,-,,+,80,+,70,-,,-,,-,,,,-,,
2018,8,August,OH,Brown,3.73,0.0,-,,,,-,,+,60,-,,-,,-,,-,,,,-,,
2018,8,August,UT,Cache,2.41,0.0,-,,,,-,,+,<30,+,<30,-,,-,,-,,,,-,,
2018,8,August,UT,Cache,0.85,0.0,-,,,,-,,-,,+,30,-,,-,,-,,,,-,,
2018,8,August,AR,Calhoun,0.1,0.0,-,,,,-,,-,,+,40,-,,-,,-,,,,-,,
2018,8,August,AL,Calhoun,4.36,0.0,-,,,,-,,+,50,+,80,-,,-,,-,,,,-,,
2018,8,August,PA,Cambria,4.38,0.0,-,,,,-,,-,,+,<30,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (Trace), Coumaphos (19.0), Coumaphos oxon (3.0), Diphenylamine (Trace), Fluvalinate (314.0), Hexythiazox (1.0), Piperonyl Butoxide (Trace), Propargite (56.0)"
2018,8,August,ID,Canyon,1.85,0.0,-,,,,-,,+,30,+,90,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (805.0), Acetamiprid (Trace), Acetochlor (Trace), Azoxystrobin (63.0), Boscalid (16.0), Buprofezin (3.0), Carbendazim (69.0), Chlorothalonil (Trace), Chlorthal-dimethyl (Trace), Coumaphos (69.0), Coumaphos oxon (9.0), Cyprodinil (78.0), DDE p,p' (Trace), Dimethoate (Trace), Diuron (8.0), Fluopyram (8.0), Fluxapyroxad (7.0), Hexythiazox (3.0), Iprodione (264.0), Methoxyfenozide (11.0), Metolachlor (Trace), Novaluron (10.0), Penthiopyrad (6.0), Piperonyl Butoxide (6.0), Propargite (2710.0), Pyraclostrobin (19.0), Thymol (1560.0), Trifloxystrobin (13.0)"
2018,8,August,MD,Carroll,0.24,0.0,-,,,,-,,+,<30,-,,-,,-,,-,,,,,,
2018,8,August,NY,Cattarauqus,0.46,0.05,-,,,,+,40,+,60,+,<30,+,<30,-,,+,70,,,-,,"Wax, 2,4-DMPF (10900.0), 2,6-Dichlorobenzamide (BAM) (9.0), Azoxystrobin (16.0), Boscalid (9.0), Chlorantraniliprole (49.0), Chlorothalonil (222.0), Coumaphos (7.0), Cyprodinil (7.0), DEET (Trace), Diflubenzuron (5.0), Fenbuconazole (7.0), Fludioxonil (Trace), Fluvalinate (Trace), Iprodione (Trace), Metconazole (45.0), Methoxyfenozide (21.0), Norflurazon Desmethyl (Trace), Pyraclostrobin (7.0), Thymol (38.0), Trifloxystrobin (2.0)"
2018,8,August,AL,Cherokee,8.54,0.5,-,,,,-,,+,70,+,70,-,,-,,-,,,,-,,
2018,8,August,AL,Cherokee,3.86,0.0,-,,,,-,,+,90,+,90,-,,-,,+,<30,,,-,,"Wax, Acetochlor (Trace), Chlorpyrifos (11.0), Coumaphos (61.0), Coumaphos oxon (5.0), Fenpyroximate (37.0), Fluvalinate (177.0), Hexythiazox (1.0), Iprodione (Trace), Propargite (66.0)"
2018,8,August,MN,Chisago,0.27,0.0,-,,,,-,,-,,+,<30,-,,-,,+,<30,,,-,,
2018,8,August,NV,Churchill,,3.7,-,,,,-,,+,80,+,80,-,,-,,-,,,,,,
2018,8,August,NV,Churchill,3.29,0.0,-,,,,-,,+,40,+,90,-,,-,,-,,,,-,,
2018,8,August,NV,Churchill,8.04,0.0,-,,,,-,,+,70,+,90,-,,-,,-,,,,-,,
2018,8,August,OR,Clackamas,2.32,0.0,+,<30,,,-,,+,70,+,60,+,30,-,,+,50,,,-,,"Wax, 2,4-DMPF (1360.0), Atrazine (58.0), Azoxystrobin (39.0), Boscalid (11.0), Buprofezin (3.0), Carbendazim (48.0), Chlorothalonil (Trace), Chlorpyrifos (18.0), Coumaphos (19.0), Coumaphos oxon (1.0), Cyantraniliprole (Trace), Cyprodinil (31.0), DDE p,p' (Trace), Etoxazole (2.0), Fenbuconazole (3.0), Fludioxonil (12.0), Flumeturon (Trace), Fluopyram (13.0), Fluvalinate (156.0), Fluxapyroxad (Trace), Iprodione (342.0), Penthiopyrad (8.0), Piperonyl Butoxide (Trace), Propiconazole (Trace), Pyraclostrobin (16.0), Pyridaben (21.0), Pyrimethanil (9.0), Thymol (1940.0), Trifloxystrobin (20.0)"
2018,8,August,OR,Clackamas,2.77,0.05,-,,,,-,,+,40,+,30,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (87.0), Azoxystrobin (23.0), Boscalid (27.0), Carbendazim (30.0), Chlorothalonil (Trace), Chlorpyrifos (Trace), Coumaphos (11.0), Coumaphos oxon (1.0), Cyprodinil (14.0), DDE p,p' (Trace), Fenbuconazole (22.0), Fludioxonil (12.0), Flumeturon (Trace), Fluopyram (13.0), Fluvalinate (176.0), Iprodione (836.0), Methoxyfenozide (2.0), Piperonyl Butoxide (Trace), Propargite (8.0), Propiconazole (Trace), Pyraclostrobin (38.0), Pyridaben (3.0), Pyrimethanil (12.0), Thymol (29000.0), Trifloxystrobin (4.0)"
2018,8,August,OR,Clackamas,5.12,0.0,-,,,,+,70,+,50,+,70,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (175.0), Azoxystrobin (6.0), Boscalid (15.0), Carbendazim (159.0), Chlorothalonil (Trace), Coumaphos (10.0), Coumaphos oxon (2.0), Cyprodinil (9.0), Fludioxonil (Trace), Flumeturon (Trace), Fluopyram (Trace), Fluvalinate (51.0), Fluxapyroxad (Trace), Hexazinone (1.0), Iprodione (207.0), Methoxyfenozide (4.0), Penthiopyrad (5.0), Piperonyl Butoxide (6.0), Propiconazole (13.0), Pyraclostrobin (19.0), Pyridaben (5.0), Thymol (237.0), Trifloxystrobin (4.0)"
2018,8,August,OK,Cleveland,3.07,0.05,-,,,,-,,+,70,+,90,-,,-,,-,,,,-,,
2018,8,August,NY,Clinton,0.0,0.0,-,,,,-,,-,,+,<30,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (84.0), Acetamiprid (Trace), Atrazine (Trace), Captan (Trace), Carbaryl (Trace), Coumaphos oxon (2.0), Fenpyroximate (5.0), Fluvalinate (269.0), Hexythiazox (1.0), Metolachlor (Trace), Picoxystrobin (56.0), Propargite (42.0)"
2018,8,August,OH,Clinton,2.93,0.0,-,,,,-,,+,70,+,90,-,,-,,-,,,,-,,
2018,8,August,FL,Columbia,4.38,0.45,+,50,,,-,,+,60,+,50,+,30,-,,-,,,,-,,"Wax, 2,4-DMPF (1380.0), Alachlor (110.0), Ametoctradin (Trace), Azoxystrobin (62.0), Boscalid (11.0), Buprofezin (2.0), Chlorantraniliprole (51.0), Chlorothalonil (Trace), Coumaphos (19.0), Cyprodinil (11.0), Difenoconazole (4.0), Flupyradifurone (Trace), Fluvalinate (1180.0), Methoxyfenozide (12.0), Metolachlor (Trace), Penthiopyrad (3.0), Piperonyl Butoxide (20.0), Propiconazole (34.0), Pyraclostrobin (37.0), Quinoxyfen (Trace), Tebuconazole (Trace), Thymol (304.0), Trifloxystrobin (Trace)"
2018,8,August,OR,Crook,2.75,0.0,-,,,,-,,-,,+,90,-,,-,,+,50,,,-,,
2018,8,August,ME,Cumberland,3.1,0.0,-,,,,-,,+,30,+,70,-,,-,,-,,,,-,,
2018,8,August,DC,DC,3.27,0.15,-,,,,-,,+,60,+,80,-,,-,,-,,,,-,,
2018,8,August,AL,Dekalb,3.5,0.3,-,,,,-,,+,50,+,<30,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (25.0), Acetochlor (358.0), Azoxystrobin (3.0), Chlorothalonil (Trace), Coumaphos (182.0), Coumaphos oxon (12.0), Cyprodinil (14.0), DEET (Trace), Fenpyroximate (302.0), Fluvalinate (219.0), Iprodione (129.0), Metolachlor (Trace), Novaluron (5.0), Piperonyl Butoxide (7.0), Tebuconazole (66.0), Thymol (77.0), Trifloxystrobin (2.0)"
2018,8,August,GA,Dooly,1.4,0.05,+,80,,,-,,+,60,+,50,-,,-,,-,,,,-,,
2018,8,August,GA,Echol's,0.8,0.0,-,,,,-,,+,30,+,30,-,,-,,+,80,,,-,,
2018,8,August,GA,Effingham,2.51,0.05,-,,,,-,,+,80,-,,-,,-,,-,,,,,,
2018,8,August,GA,Effingham,1.88,0.0,-,,,,-,,+,80,+,<30,-,,-,,-,,,,,,
2018,8,August,GA,Effingham,4.37,0.0,-,,,,-,,+,90,+,40,-,,-,,-,,,,,,
2018,8,August,PA,Elk,0.44,0.1,-,,,,-,,-,,+,<30,-,,-,,-,,,,-,,
2018,8,August,AL,Etowah,3.9,0.0,-,,,,-,,+,80,+,80,-,,-,,-,,,,-,,
2018,8,August,MT,Flathead,2.16,0.0,-,,,,-,,-,,+,<30,-,,-,,-,,,,-,,
2018,8,August,MT,Flathead,0.27,0.1,-,,,,-,,-,,-,,-,,-,,+,<30,,,-,,
2018,8,August,MT,Flathead,1.19,0.25,-,,,,+,40,+,50,+,<30,+,70,-,,+,30,,,-,,
2018,8,August,TX,Frio,0.57,0.0,-,,,,-,,+,60,-,,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (1140.0), Acetochlor (Trace), Azoxystrobin (4.0), Boscalid (Trace), Chlorantraniliprole (Trace), Coumaphos (19.0), Coumaphos oxon (3.0), Cyprodinil (7.0), Ethofenprox (Trace), Fenpyroximate (14.0), Fluvalinate (89.0), Hexythiazox (Trace), Iprodione (Trace), Methoxyfenozide (8.0), Metolachlor (Trace), Penthiopyrad (18.0), Piperonyl Butoxide (Trace), Propargite (Trace), Pyraclostrobin (Trace), Tebuconazole (Trace), Thymol (2940.0)"
2018,8,August,OH,Greene,0.18,0.0,-,,,,-,,+,30,-,,-,,-,,-,,,,-,,
2018,8,August,SD,Gregory,0.67,0.0,-,,,,-,,-,,-,,-,,-,,-,,,,-,,
2018,8,August,SD,Gregory,5.9,0.05,-,,,,-,,+,50,+,60,-,,-,,-,,,,-,,
2018,8,August,TX,Guadalupe,0.88,0.0,-,,,,-,,+,30,-,,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (2070.0), Coumaphos (660.0), Coumaphos oxon (16.0), Diphenylamine (Trace), Ethofenprox (Trace), Fluvalinate (196.0), Iprodione (Trace), Piperonyl Butoxide (15.0), Thymol (1980.0)"
2018,8,August,GU,Guam,0.0,0.6,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.15,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,3.2,-,,,,-,,-,,+,<30,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,4.0,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,2.95,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.3,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.15,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.05,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.75,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.15,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.0,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.65,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.8,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,GU,Guam,0.0,0.15,-,,,,-,,-,,-,,-,,-,,-,,,,,,
2018,8,August,MA,Hampden,0.79,0.0,-,,,,-,,+,70,+,<30,+,<30,-,,+,90,,,-,,
2018,8,August,IN,Hancock,0.32,0.0,-,,,,-,,+,80,+,90,-,,-,,-,,,,-,,
2018,8,August,WV,Hardy,6.09,0.0,-,,,,-,,+,80,+,80,+,40,-,,-,,,,-,,"Wax, 2,4-DMPF (1240.0), Coumaphos (Trace), DDE p,p' (Trace), DEET (Trace), Diuron (Trace), Fluvalinate (Trace), Methoxyfenozide (2.0), Piperonyl Butoxide (6.0), Propargite (7.0), Pyrimethanil (37.0), Tebuconazole (Trace)"
2018,8,August,MD,Harford,1.24,0.0,-,,,,-,,-,,-,,-,,-,,-,,,,-,,"Wax, Acetamiprid (Trace), Acetochlor (Trace), Azoxystrobin (19.0), Carbendazim (47.0), Chlorothalonil (452.0), Chlorthal-dimethyl (Trace), Coumaphos (60.0), Coumaphos oxon (18.0), Iprodione (99.0), Metolachlor (Trace), Piperonyl Butoxide (Trace), Pyriproxyfen (6.0), Thymol (45.0)"
2018,8,August,MD,Harford,8.82,0.0,-,,,,-,,+,80,-,,-,,-,,-,,,,-,,"Wax, Acetochlor (Trace), Chlorthal-dimethyl (Trace), Coumaphos (7.0), Metolachlor (Trace), Thymol (937.0)"
2018,8,August,WV,Harrison,0.43,0.0,-,,,,-,,-,,+,<30,-,,-,,-,,,,-,,
2018,8,August,WV,Harrison,0.75,0.85,-,,,,-,,-,,-,,-,,-,,-,,,,-,,
2018,8,August,IN,Hendricks,1.04,0.0,-,,,,-,,-,,-,,-,,-,,-,,,,-,,
2018,8,August,IN,Hendricks,2.03,0.0,-,,,,-,,+,<30,+,40,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (Trace), Atrazine (Trace), Azoxystrobin (3.0), Carbendazim (Trace), Chlorothalonil (Trace), Chlorpyrifos (61.0), Coumaphos (49.0), Coumaphos oxon (4.0), DEET (120.0), Fenbuconazole (Trace), Metolachlor (Trace), Penthiopyrad (Trace), Phosmet (209.0), Thymol (36.0), Trifloxystrobin (3.0)"
2018,8,August,NY,Herkimer,0.21,0.3,-,,,,-,,-,,+,50,-,,-,,-,,,,-,,
2018,8,August,FL,Hillsborough,1.71,0.0,-,,,,-,,+,60,+,80,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (486.0), Azoxystrobin (16.0), Carbendazim (Trace), Cyprodinil (3.0), Difenoconazole (Trace), Diphenylamine (3.0), Fludioxonil (Trace), Iprodione (Trace), Penthiopyrad (Trace), Propargite (Trace), Pyraclostrobin (7.0), Thymol (19900.0), Trifloxystrobin (3.0)"
2018,8,August,GA,Irwin,1.13,0.0,-,,,,-,,+,50,+,80,-,,-,,-,,,,-,,
2018,8,August,GA,Irwin,2.74,0.0,-,,,,-,,+,70,+,<30,-,,-,,-,,,,-,,
2018,8,August,AL,Jackson,1.21,0.05,-,,,,-,,+,60,-,,-,,-,,+,<30,,,-,,"Wax, 2,4-DMPF (134.0), Acetochlor (Trace), Carbendazim (33.0), Coumaphos (26.0), Coumaphos oxon (1.0), DEET (18.0), Diuron (9.0), Metolachlor (Trace), Propargite (Trace)"
2018,8,August,LA,Jeff Davis,7.15,0.0,-,,,,-,,+,80,+,<30,-,,-,,-,,,,-,,
2018,8,August,WV,Jefferson,0.0,0.25,+,<30,,,-,,+,<30,-,,-,,-,,-,,,,-,,
2018,8,August,IN,Johnson,2.4,0.2,-,,,,-,,-,,+,<30,-,,-,,+,40,,,-,,
2018,8,August,IN,Johnson,1.65,0.05,-,,,,-,,+,70,+,50,+,90,-,,-,,,,-,,
2018,8,August,DE,Kent,0.59,0.0,-,,,,-,,-,,-,,-,,-,,-,,,,-,,
2018,8,August,DE,Kent,1.73,0.0,-,,,,-,,+,<30,+,<30,-,,-,,-,,,,-,,
2018,8,August,DE,Kent,0.38,0.15,+,50,,,+,<30,+,60,+,40,-,,-,,-,,,,-,,
2018,8,August,ME,Knox,0.75,0.1,-,,,,-,,+,70,+,30,+,<30,-,,-,,,,-,,
2018,8,August,MT,Lake,0.32,0.05,-,,,,-,,-,,+,<30,-,,-,,+,<30,,,-,,
2018,8,August,GA,Lanier,3.49,0.0,-,,,,-,,+,50,+,30,-,,-,,-,,,,-,,
2018,8,August,CO,Larimer,0.0,0.0,-,,,,-,,-,,+,<30,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (Trace), Acetochlor (Trace), Azoxystrobin (47.0), Carbendazim (Trace), Coumaphos (Trace), DEET (Trace), Difenoconazole (51.0), Diphenylamine (Trace), Diuron (Trace), Fenpyroximate (4.0), Fluxapyroxad (4.0), Penthiopyrad (2.0), Piperonyl Butoxide (7.0), Propargite (Trace), Pyraclostrobin (6.0), Pyrimethanil (16.0), Thymol (759000.0)"
2018,8,August,WA,Latah,5.0,0.0,-,,,,-,,+,<30,+,80,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (Trace), Azoxystrobin (7.0), Boscalid (Trace), Buprofezin (2.0), Chlorothalonil (Trace), Chlorpyrifos (Trace), Coumaphos (36.0), Coumaphos oxon (4.0), Dimethoate (Trace), Fluxapyroxad (Trace), Iprodione (Trace), Propiconazole (Trace), Pyraclostrobin (10.0)"
2018,8,August,AL,Lawrence,0.12,0.0,-,,,,+,90,+,80,-,,-,,-,,-,,,,-,,
2018,8,August,ME,Lincoln,1.16,0.05,-,,,,-,,+,30,+,30,-,,-,,-,,,,-,,
2018,8,August,GA,Loundes,0.0,0.0,+,50,,,-,,+,40,+,<30,-,,-,,+,60,,,-,,"Wax, 2,4-DMPF (69900.0), Acetochlor (Trace), Azoxystrobin (27.0), Carbendazim (33.0), Chlorantraniliprole (Trace), Coumaphos (638.0), Coumaphos oxon (28.0), Cyprodinil (19.0), Difenoconazole (10.0), Diflubenzuron (12.0), Fenpyroximate (4.0), Fluopyram (3.0), Fluvalinate (1510.0), Iprodione (101.0), Methoxyfenozide (5.0), Penthiopyrad (10.0), Piperonyl Butoxide (18.0), Pyraclostrobin (4.0), Tebuconazole (Trace), Thymol (83.0), Trifloxystrobin (2.0)"
2018,8,August,GA,Loundes,0.12,0.0,-,,,,-,,+,80,+,50,-,,-,,+,50,,,-,,"Wax, 2,4-DMPF (20900.0), Acetochlor (Trace), Azoxystrobin (26.0), Coumaphos (87.0), Coumaphos oxon (5.0), Cyprodinil (10.0), Difenoconazole (Trace), Diflubenzuron (7.0), Fluopicolide (Trace), Fluopyram (Trace), Fluvalinate (759.0), Iprodione (53.0), Methoxyfenozide (Trace), Metolachlor (Trace), Penthiopyrad (10.0), Pyraclostrobin (3.0), Thymol (112.0), Trifloxystrobin (Trace)"
2018,8,August,NV,Lyon,2.84,0.0,-,,,,-,,+,40,+,70,-,,-,,+,70,,,,,
2018,8,August,NY,Madison,6.67,0.0,+,<30,,,-,,+,70,+,50,+,<30,-,,-,,,,-,,
2018,8,August,FL,Manatee,3.43,0.25,+,<30,,,-,,+,80,+,90,+,50,+,<30,+,<30,,,-,,"Wax, 2,4-DMPF (1670.0), Azoxystrobin (310.0), Boscalid (36.0), Carbendazim (26.0), Chlorothalonil (Trace), Chlorthal-dimethyl (Trace), Coumaphos (602.0), Coumaphos oxon (4.0), Cyprodinil (48.0), Difenoconazole (14.0), Diflubenzuron (14.0), Diuron (11.0), Fenbuconazole (366.0), Fenpropathrin (Trace), Fludioxonil (Trace), Flupyradifurone (6.0), Fluvalinate (274.0), Metalaxyl (2.0), Metconazole (75.0), Methoxyfenozide (68.0), Metolachlor (Trace), Norflurazon Desmethyl (11.0), Novaluron (Trace), Penthiopyrad (3.0), Propargite (Trace), Pyraclostrobin (50.0), Tebuconazole (Trace), Tebufenozide (5.0), Thymol (1050.0), Trifloxystrobin (4.0)"
2018,8,August,WI,Manitowoc,0.4,0.65,-,,,,-,,+,50,+,60,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (Trace), Azoxystrobin (Trace), Coumaphos (17.0), Piperonyl Butoxide (Trace), Thymol (164.0)"
2018,8,August,WI,Marathon Lincoln,7.04,0.1,-,,,,-,,+,30,+,80,-,,-,,-,,,,-,,
2018,8,August,OR,Marion,7.26,0.0,+,80,,,-,,+,60,+,80,-,,-,,-,,,,-,,
2018,8,August,OR,Marion,13.49,0.05,+,70,,,-,,+,70,+,80,+,90,-,,-,,,,-,,"Wax, 2,4-DMPF (544.0), Atrazine (7.0), Azoxystrobin (197.0), Bifenthrin (124.0), Boscalid (16.0), Carbendazim (27.0), Chlorantraniliprole (Trace), Chlorothalonil (Trace), Chlorpyrifos (48.0), Coumaphos (17.0), Coumaphos oxon (3.0), Cyprodinil (69.0), DDE p,p' (Trace), Diuron (Trace), Etoxazole (Trace), Fenbuconazole (11.0), Fludioxonil (42.0), Flumeturon (2.0), Fluopyram (57.0), Flupyradifurone (5.0), Fluvalinate (65.0), Fluxapyroxad (Trace), Iprodione (444.0), Metalaxyl (28.0), Methoxyfenozide (18.0), Penthiopyrad (4.0), Piperonyl Butoxide (Trace), Propargite (Trace), Propiconazole (19.0), Pyraclostrobin (12.0), Pyrimethanil (36.0), Thymol (274.0), Trifloxystrobin (8.0), Trifluralin (Trace)"
2018,8,August,KY,McClean,0.31,0.0,-,,,,-,,+,<30,+,<30,-,,-,,+,40,,,-,,"Wax, 2,4-DMPF (1220.0), Atrazine (Trace), Azoxystrobin (68.0), Chlorpyrifos (19.0), Coumaphos (6.0), Coumaphos oxon (1.0), Cyprodinil (10.0), DEET (15.0), Fenpyroximate (5.0), Fluvalinate (83.0), Iprodione (Trace), Mandipropamide (Trace), Methoxyfenozide (5.0), Metolachlor (Trace), Piperonyl Butoxide (65.0), Propargite (Trace), Pyraclostrobin (3.0)"
2018,8,August,KY,Merifee,5.07,0.0,-,,,,-,,+,<30,+,<30,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (Trace), Acetochlor (Trace), Chlorothalonil (Trace), Coumaphos (11.0), Coumaphos oxon (1.0), DEET (Trace), Fenpyroximate (9.0), Fipronil (Trace), Fluvalinate (204.0), Hexythiazox (1.0), Piperonyl Butoxide (6.0), Propargite (41.0), Thymol (295.0)"
2018,8,August,MA,Middlesex,7.01,0.0,-,,,,-,,+,70,+,90,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (127.0), Chlorothalonil (Trace), Coumaphos (Trace), Thymol (28.0)"
2018,8,August,GA,Mitchell,1.13,0.0,-,,,,-,,+,<30,+,90,-,,-,,+,70,,,-,,
